here are my supabase tables:

"table_name","column_name","data_type","is_nullable","column_default"
  LightBulbIcon,
  PlusIcon,
  ShieldCheckIcon,
  UserIcon,
} from '@heroicons/react/16/solid';
import {
  Cog6ToothIcon,
  HomeIcon,
  MagnifyingGlassIcon,
  QuestionMarkCircleIcon,
  SparklesIcon,
  UserIcon as UserIcon20,
  CurrencyDollarIcon,
  ChartBarIcon,
} from '@heroicons/react/20/solid';
import { createClient } from '@/utils/supabase/client';
import { useRouter, usePathname } from 'next/navigation';

/** Overdue if install_date is > 90 days old */
function isOverdue(install_date) {
  if (!install_date) return false;
  const now = new Date();
  const diffDays = (now - new Date(install_date)) / (1000 * 60 * 60 * 24);
  return diffDays > 90;
}

const Example = ({ children }) => {
  const [user, setUser] = useState(null);
  const router = useRouter();
  const pathname = usePathname();
  const [backendOverdueCount, setBackendOverdueCount] = useState(0);
  const supabase = useMemo(() => createClient(), []);

  useEffect(() => {
    const fetchUser = async () => {
      const { data, error } = await supabase.auth.getUser();
      if (error) console.error('Error fetching user:', error);
      else setUser(data.user);
    };
    fetchUser();
    const { data: authListener } = supabase.auth.onAuthStateChange(
      (_event, session) => setUser(session?.user ?? null)
    );
    return () => {
      authListener.subscription.unsubscribe();
    };
  }, [supabase]);

  useEffect(() => {
    // Now we only count overdue items that are actually referenced in payroll_reports.details
    const fetchOverdueCount = async () => {
      try {
        // 1) Fetch all payroll reports
        const { data: reportsData, error: prError } = await supabase
          .from('payroll_reports')
          .select('details');
        if (prError) throw prError;
        if (!reportsData) return;

        // 2) Gather all referenced white glove IDs + fidium IDs
        const whiteIds = [];
        const fidiumIds = [];

        for (const report of reportsData) {
          const detailArray = report.details || [];
          if (!Array.isArray(detailArray)) continue;
          for (const d of detailArray) {
            if (d.white_glove_entry_id) whiteIds.push(d.white_glove_entry_id);
            if (d.fidium_white_glove_id) fidiumIds.push(d.fidium_white_glove_id);
          }
        }

        // 3) Load those actual entries from DB
        let count = 0;

        if (whiteIds.length > 0) {
          const { data: wgeData, error: wgeError } = await supabase
            .from('white_glove_entries')
            .select('install_date, backend_paid, id')
            .in('id', whiteIds);
          if (wgeError) throw wgeError;
          for (const w of wgeData || []) {
            if (!w.backend_paid && isOverdue(w.install_date)) count++;
          }
        }

        if (fidiumIds.length > 0) {
          const { data: fwgData, error: fwgError } = await supabase
            .from('fidium_white_glove_entries')
            .select('install_date, backend_paid, id')
            .in('id', fidiumIds);
          if (fwgError) throw fwgError;
          for (const f of fwgData || []) {
            if (!f.backend_paid && isOverdue(f.install_date)) count++;
          }
        }

        setBackendOverdueCount(count);
      } catch (err) {
        console.error('Error fetching overdue count:', err);
      }
    };
    fetchOverdueCount();
  }, [supabase]);

  const handleSignOut = async () => {
    const { error } = await supabase.auth.signOut();
    if (error) console.error('Error signing out:', error);
    else router.push('/sign-in');
  };

  const nonClickableClass = 'text-gray-600 dark:text-gray-400 cursor-default rounded-md';
  const linkClass =
    'flex items-center cursor-pointer text-gray-600 dark:text-gray-400 hover:bg-gray-100 dark:hover:bg-gray-900 rounded-md';
  const isActive = (url) => (pathname === url ? 'bg-gray-200 dark:bg-gray-800' : '');

  return (
    <SidebarLayout
      navbar={
        <Navbar>
          <NavbarSpacer />
          <NavbarSection>
            <NavbarItem className={`${nonClickableClass} flex items-center`}>
              <MagnifyingGlassIcon className="h-5 w-5" />
            </NavbarItem>
            <NavbarItem className={`${nonClickableClass} flex items-center`}>
              <HomeIcon className="h-5 w-5" />
            </NavbarItem>
            <Dropdown>
              <DropdownButton as={NavbarItem}>
                <Avatar src={user?.user_metadata?.avatar_url || '/snowma.jpeg'} square />
              </DropdownButton>
              <DropdownMenu className="min-w-64" anchor="bottom end">
                <DropdownItem className="flex items-center cursor-default">
                  <UserIcon className="h-5 w-5 mr-2" />
                  <DropdownLabel>My profile</DropdownLabel>
                </DropdownItem>
                <DropdownItem className="flex items-center cursor-default">
                  <Cog8ToothIcon className="h-5 w-5 mr-2" />
                  <DropdownLabel>Settings</DropdownLabel>
                </DropdownItem>
                <DropdownDivider />
                <DropdownItem className="flex items-center cursor-default">
                  <ShieldCheckIcon className="h-5 w-5 mr-2" />
                  <DropdownLabel>Privacy policy</DropdownLabel>
                </DropdownItem>
                <DropdownItem className="flex items-center cursor-default">
                  <LightBulbIcon className="h-5 w-5 mr-2" />
                  <DropdownLabel>Share feedback</DropdownLabel>
                </DropdownItem>
                <DropdownDivider />
